;title;genre;movieId;imdbId;year
2982;Guardian, The ;Horror|Thriller;2982;99710;1990
2983;Ipcress File, The ;Thriller;2983;59319;1965
2984;On Any Sunday ;Documentary;2984;67527;1971
2985;Robocop ;Action|Crime|Sci-Fi;2985;93870;1987
2986;Robocop 2 ;Action|Crime|Sci-Fi;2986;100502;1990
2987;Who Framed Roger Rabbit? ;Adventure|Animation|Film-Noir;2987;96438;1988
2988;Melvin and Howard ;Drama;2988;81150;1980
2989;For Your Eyes Only ;Action;2989;82398;1981
2990;Licence to Kill ;Action;2990;97742;1989
2991;Live and Let Die ;Action;2991;70328;1973
2992;Rawhead Rex ;Horror|Thriller;2992;91829;1986
2993;Thunderball ;Action;2993;59800;1965
2994;City, The ;Drama;2994;168589;1998
2995;House on Haunted Hill, The ;Horror;2995;185371;1999
2996;Music of the Heart ;Drama;2996;166943;1999
2997;Being John Malkovich ;Comedy;2997;120601;1999
2998;Dreaming of Joseph Lees ;Romance;2998;144178;1998
2999;Man of the Century ;Comedy;2999;154827;1999
3000;Princess Mononoke, The (Mononoke Hime) ;Action|Adventure|Animation;3000;119698;1997
3001;Suburbans, The ;Drama;3001;157075;1999
3002;My Best Fiend (Mein liebster Feind) ;Documentary;3002;200849;1999
3003;Train of Life (Train De Vie) ;Comedy|Drama;3003;170705;1998
3004;Bachelor, The ;Comedy|Romance;3004;120596;1999
3005;Bone Collector, The ;Thriller;3005;145681;1999
3006;Insider, The ;Drama;3006;140352;1999
3007;American Movie ;Documentary;3007;181288;1999
3008;Last Night ;Thriller;3008;156729;1998
3009;Portraits Chinois ;Drama;3009;117365;1996
3010;Rosetta ;Drama;3010;200071;1999
3011;They Shoot Horses, Don't They? ;Drama;3011;65088;1969
3012;Battling Butler ;Comedy;3012;16630;1926
3013;Bride of Re-Animator ;Comedy|Horror;3013;99180;1990
3014;Bustin' Loose ;Comedy;3014;82121;1981
3015;Coma ;Thriller;3015;77355;1978
3016;Creepshow ;Horror;3016;83767;1982
3017;Creepshow 2 ;Horror;3017;92796;1987
3018;Re-Animator ;Horror;3018;89885;1985
3019;Drugstore Cowboy ;Crime|Drama;3019;97240;1989
3020;Falling Down ;Action|Drama;3020;106856;1993
3021;Funhouse, The ;Horror;3021;82427;1981
3022;General, The ;Comedy;3022;17925;1927
3023;My Best Girl ;Comedy|Romance;3023;18183;1927
3024;Piranha ;Horror|Sci-Fi;3024;78087;1978
3025;Rough Night in Jericho ;Western;3025;62218;1967
3026;Slaughterhouse ;Horror;3026;93990;1987
3027;Slaughterhouse 2 ;Horror;3027;0;1988
3028;Taming of the Shrew, The ;Comedy;3028;61407;1967
3029;Nighthawks ;Action|Drama;3029;82817;1981
3030;Yojimbo ;Comedy|Drama|Western;3030;55630;1961
3031;Repossessed ;Comedy;3031;100475;1990
3032;Omega Man, The ;Sci-Fi;3032;67525;1971
3033;Spaceballs ;Comedy|Sci-Fi;3033;94012;1987
3034;Robin Hood ;Animation|Children's;3034;70608;1973
3035;Mister Roberts ;Comedy|Drama|War;3035;48380;1955
3036;Quest for Fire ;Adventure;3036;82484;1981
3037;Little Big Man ;Comedy|Drama|Western;3037;65988;1970
3038;Face in the Crowd, A ;Drama;3038;50371;1957
3039;Trading Places ;Comedy;3039;86465;1983
3040;Meatballs ;Comedy;3040;79540;1979
3041;Meatballs Part II ;Comedy;3041;87700;1984
3042;Meatballs III ;Comedy;3042;93516;1987
3043;Meatballs 4 ;Comedy;3043;104837;1992
3044;Dead Again ;Mystery|Romance|Thriller;3044;101669;1991
3045;Peter's Friends ;Comedy|Drama;3045;105130;1992
3046;Incredibly True Adventure of Two Girls in Love, The ;Comedy|Romance;3046;113416;1995
3047;Experience Preferred... But Not Essential ;Drama;3047;83911;1982
3048;Under the Rainbow ;Comedy;3048;83254;1981
3049;How I Won the War ;Comedy|War;3049;61789;1967
3050;Light It Up ;Drama;3050;172726;1999
3051;Anywhere But Here ;Drama;3051;149691;1999
3052;Dogma ;Comedy;3052;120655;1999
3053;Messenger: The Story of Joan of Arc, The ;Drama|War;3053;151137;1999
3054;Pokémon: The First Movie ;Animation|Children's;3054;190641;1998
3055;Felicia's Journey ;Thriller;3055;165773;1999
3056;Oxygen ;Thriller;3056;160620;1999
3057;Where's Marlowe? ;Comedy;3057;118150;1999
3058;Ape, The ;Horror|Sci-Fi;3058;32215;1940
3059;British Intelligence ;Drama;3059;32283;1940
3060;Commitments, The ;Comedy|Drama;3060;101605;1991
3061;Holiday Inn ;Comedy|Musical;3061;34862;1942
3062;Longest Day, The ;Action|Drama|War;3062;56197;1962
3063;Poison Ivy ;Thriller;3063;105156;1992
3064;Poison Ivy: New Seduction ;Thriller;3064;119908;1997
3065;Ten Benny ;Drama;3065;114008;1997
3066;Tora! Tora! Tora! ;War;3066;66473;1970
3067;Women on the Verge of a Nervous Breakdown ;Comedy|Drama;3067;95675;1988
3068;Verdict, The ;Drama;3068;84855;1982
3069;Effect of Gamma Rays on Man-in-the-Moon Marigolds, The ;Drama;3069;68528;1972
3070;Adventures of Buckaroo Bonzai Across the 8th Dimension, The ;Adventure|Comedy|Sci-Fi;3070;86856;1984
3071;Stand and Deliver ;Drama;3071;94027;1987
3072;Moonstruck ;Comedy;3072;93565;1987
3073;Sandpiper, The ;Drama|Romance;3073;59674;1965
3074;Jeremiah Johnson ;Western;3074;68762;1972
3075;Repulsion ;Thriller;3075;59646;1965
3076;Irma la Douce ;Comedy;3076;57187;1963
3077;42 Up ;Documentary;3077;164312;1998
3078;Liberty Heights ;Drama;3078;165859;1999
3079;Mansfield Park ;Drama;3079;178737;1999
3080;Goodbye, 20th Century (Zbogum na dvadesetiot vek) ;Drama|Sci-Fi;3080;179196;1998
3081;Sleepy Hollow ;Horror|Romance;3081;162661;1999
3082;World Is Not Enough, The ;Action|Thriller;3082;143145;1999
3083;All About My Mother (Todo Sobre Mi Madre) ;Comedy|Drama;3083;185125;1999
3084;Home Page ;Documentary;3084;144969;1999
3085;Living Dead Girl, The (La Morte Vivante) ;Horror;3085;84357;1982
3086;March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) ;Comedy;3086;24852;1934
3087;Scrooged ;Comedy;3087;96061;1988
3088;Harvey ;Comedy;3088;42546;1950
3089;Bicycle Thief, The (Ladri di biciclette) ;Drama;3089;40522;1948
3090;Matewan ;Drama;3090;93509;1987
3091;Kagemusha ;Drama|War;3091;80979;1980
3092;Chushingura ;Drama;3092;55850;1962
3093;McCabe & Mrs. Miller ;Drama|Western;3093;67411;1971
3094;Maurice ;Drama|Romance;3094;93512;1987
3095;Grapes of Wrath, The ;Drama;3095;32551;1940
3096;My Man Godfrey ;Comedy;3096;50738;1957
3097;Shop Around the Corner, The ;Comedy|Romance;3097;33045;1940
3098;Natural, The ;Drama;3098;87781;1984
3099;Shampoo ;Comedy|Romance;3099;73692;1975
3100;River Runs Through It, A ;Drama;3100;105265;1992
3101;Fatal Attraction ;Thriller;3101;93010;1987
3102;Jagged Edge ;Thriller;3102;89360;1985
3103;Stanley & Iris ;Drama|Romance;3103;100680;1990
3104;Midnight Run ;Action|Adventure|Comedy|Crime;3104;95631;1988
3105;Awakenings ;Drama;3105;99077;1990
3106;Come See the Paradise ;Drama|Romance;3106;99291;1990
3107;Backdraft ;Action|Drama;3107;101393;1991
3108;Fisher King, The ;Comedy|Drama|Romance;3108;101889;1991
3109;River, The ;Drama;3109;88007;1984
3110;Country ;Drama;3110;87091;1984
3111;Places in the Heart ;Drama;3111;87921;1984
3112;'Night Mother ;Drama;3112;90556;1986
3113;End of Days ;Action|Thriller;3113;146675;1999
3114;Toy Story 2 ;Animation|Children's|Comedy;3114;120363;1999
3115;Flawless ;Drama;3115;155711;1999
3116;Miss Julie ;Drama;3116;189744;1999
3117;Ride with the Devil ;Drama|Romance|War;3117;134154;1999
3118;Tumbleweeds ;Drama;3118;161023;1999
3119;Bay of Blood (Reazione a catena) ;Horror;3119;67656;1971
3120;Distinguished Gentleman, The ;Comedy;3120;104114;1992
3121;Hitch-Hiker, The ;Film-Noir;3121;45877;1953
3122;Santa Fe Trail ;Drama|Romance|Western;3122;33021;1940
3123;Spring Fever USA (a.k.a. Lauderdale) ;Comedy;3123;97717;1989
3124;Agnes Browne ;Comedy|Drama;3124;160509;1999
3125;End of the Affair, The ;Drama;3125;172396;1999
3126;End of the Affair, The ;Drama;3126;48034;1955
3127;Holy Smoke ;Drama;3127;144715;1999
3128;Map of the World, A ;Drama;3128;160513;1999
3129;Sweet and Lowdown ;Comedy|Drama;3129;158371;1999
3130;Bonfire of the Vanities ;Comedy;3130;99165;1990
3131;Broadway Damage ;Comedy;3131;118780;1997
3132;Daddy Long Legs ;Comedy;3132;10040;1919
3133;Go West ;Comedy;3133;15863;1925
3134;Grand Illusion (Grande illusion, La) ;Drama|War;3134;28950;1937
3135;Great Santini, The ;Drama;3135;79239;1979
3136;James Dean Story, The ;Documentary;3136;50558;1957
3137;Sea Wolves, The ;Action|War;3137;81470;1980
3138;Stealing Home ;Drama;3138;96171;1988
3139;Tarzan the Fearless ;Action|Adventure;3139;24645;1933
3140;Three Ages, The ;Comedy;3140;14538;1923
3141;Two Jakes, The ;Drama;3141;100828;1990
3142;U2: Rattle and Hum ;Documentary|Musical;3142;96328;1988
3143;Hell in the Pacific ;Drama|War;3143;63056;1968
3144;Glass Bottom Boat, The ;Comedy|Romance;3144;60463;1966
3145;Cradle Will Rock, The ;Drama;3145;150216;1999
3146;Deuce Bigalow: Male Gigolo ;Comedy;3146;205000;1999
3147;Green Mile, The ;Drama|Thriller;3147;120689;1999
3148;Cider House Rules, The ;Drama;3148;124315;1999
3149;Diamonds ;Mystery;3149;167423;1999
3150;War Zone, The ;Drama;3150;141974;1999
3151;Bat Whispers, The ;Crime|Drama|Mystery;3151;20668;1930
3152;Last Picture Show, The ;Drama;3152;67328;1971
3153;7th Voyage of Sinbad, The ;Action|Adventure|Fantasy;3153;51337;1958
3154;Blood on the Sun ;Drama|War;3154;37547;1945
3155;Anna and the King ;Drama|Romance;3155;166485;1999
3156;Bicentennial Man ;Comedy|Drama|Sci-Fi;3156;182789;1999
3157;Stuart Little ;Children's|Comedy;3157;164912;1999
3158;Emperor and the Assassin, The (Jing ke ci qin wang) ;Drama;3158;162866;1999
3159;Fantasia 2000 ;Animation|Children's|Musical;3159;120910;1999
3160;Magnolia ;Drama;3160;175880;1999
3161;Onegin ;Drama;3161;119079;1999
3162;Simpatico ;Comedy|Drama;3162;174204;1999
3163;Topsy-Turvy ;Drama;3163;151568;1999
3164;Alley Cats, The ;Drama;3164;64006;1968
3165;Boiling Point ;Action|Drama;3165;106455;1993
3166;Brenda Starr ;Adventure;3166;96978;1989
3167;Carnal Knowledge ;Drama;3167;66892;1971
3168;Easy Rider ;Adventure|Drama;3168;64276;1969
3169;Falcon and the Snowman, The ;Drama;3169;87231;1984
3170;Hi-Yo Silver ;Western;3170;32590;1940
3171;Room at the Top ;Drama;3171;53226;1959
3172;Ulysses (Ulisse) ;Adventure;3172;47630;1954
3173;Any Given Sunday ;Drama;3173;146838;1999
3174;Man on the Moon ;Comedy|Drama;3174;125664;1999
3175;Galaxy Quest ;Adventure|Comedy|Sci-Fi;3175;177789;1999
3176;Talented Mr. Ripley, The ;Drama|Mystery|Thriller;3176;134119;1999
3177;Next Friday ;Comedy;3177;195945;1999
3178;Hurricane, The ;Drama;3178;174856;1999
3179;Angela's Ashes ;Drama;3179;145653;1999
3180;Play it to the Bone ;Comedy|Drama;3180;196857;1999
3181;Titus ;Drama;3181;120866;1999
3182;Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. ;Documentary;3182;192335;1999
3183;Third Miracle, The ;Drama;3183;174268;1999
3184;Montana ;Action|Comedy|Crime|Drama;3184;119699;1998
3185;Snow Falling on Cedars ;Drama;3185;120834;1999
3186;Girl, Interrupted ;Drama;3186;172493;1999
3187;Trans ;Drama;3187;169333;1998
3188;Life and Times of Hank Greenberg, The ;Documentary;3188;208261;1998
3189;My Dog Skip ;Comedy;3189;156812;1999
3190;Supernova ;Adventure|Sci-Fi;3190;134983;2000
3191;Quarry, The ;Drama;3191;169156;1998
3192;Terrorist, The (Malli) ;Drama;3192;169302;1998
3193;Creature ;Documentary;3193;198385;1999
3194;Way We Were, The ;Drama;3194;70903;1973
3195;Tess of the Storm Country ;Drama;3195;13662;1922
3196;Stalag 17 ;Drama|War;3196;46359;1953
3197;Presidio, The ;Action;3197;95897;1988
3198;Papillon ;Drama;3198;70511;1973
3199;Pal Joey ;Comedy|Musical|Romance;3199;50815;1957
3200;Last Detail, The ;Comedy|Drama;3200;70290;1973
3201;Five Easy Pieces ;Drama;3201;65724;1970
3202;Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) ;Drama;3202;65436;1971
3203;Dead Calm ;Thriller;3203;97162;1989
3204;Boys from Brazil, The ;Thriller;3204;77269;1978
3205;Black Sunday (La Maschera Del Demonio) ;Horror;3205;54067;1960
3206;Against All Odds ;Romance;3206;86859;1984
3207;Snows of Kilimanjaro, The ;Adventure;3207;45162;1952
3208;Loaded Weapon 1 ;Action|Comedy;3208;107659;1993
3209;Loves of Carmen, The ;Drama;3209;40552;1948
3210;Fast Times at Ridgemont High ;Comedy;3210;83929;1982
3211;Cry in the Dark, A ;Drama;3211;94924;1988
3212;Born to Win ;Drama;3212;66856;1971
3213;Batman: Mask of the Phantasm ;Animation|Children's;3213;106364;1993
3214;American Flyers ;Drama;3214;88707;1985
3215;Voyage of the Damned ;Drama;3215;75406;1976
3216;Vampyros Lesbos (Las Vampiras) ;Horror;3216;66380;1970
3217;Star Is Born, A ;Drama;3217;29606;1937
3218;Poison ;Drama;3218;102687;1991
3219;Pacific Heights ;Thriller;3219;100318;1990
3220;Night Tide ;Drama;3220;55230;1961
3221;Draughtsman's Contract, The ;Drama;3221;83851;1982
3222;Carmen ;Drama;3222;87034;1984
3223;Zed & Two Noughts, A ;Drama;3223;90366;1985
3224;Woman in the Dunes (Suna no onna) ;Drama;3224;58625;1964
3225;Down to You ;Comedy|Romance;3225;186975;2000
3226;Hellhounds on My Trail ;Documentary;3226;197544;1999
3227;Not Love, Just Frenzy (Más que amor, frenesí) ;Comedy|Drama|Thriller;3227;117131;1996
3228;Wirey Spindell ;Comedy;3228;153866;1999
3229;Another Man's Poison ;Crime|Drama;3229;44364;1952
3230;Odessa File, The ;Thriller;3230;71935;1974
3231;Saphead, The ;Comedy;3231;11652;1920
3232;Seven Chances ;Comedy;3232;16332;1925
3233;Smashing Time ;Comedy;3233;62281;1967
3234;Train Ride to Hollywood ;Comedy;3234;78412;1978
3235;Where the Buffalo Roam ;Comedy;3235;81748;1980
3236;Zachariah ;Western;3236;68011;1971
3237;Kestrel's Eye (Falkens öga) ;Documentary;3237;183065;1998
3238;Eye of the Beholder ;Thriller;3238;120662;1999
3239;Isn't She Great? ;Comedy;3239;141399;2000
3240;Big Tease, The ;Comedy;3240;156639;1999
3241;Cup, The (Phörpa) ;Comedy;3241;201840;1999
3242;Santitos ;Comedy;3242;126651;1997
3243;Encino Man ;Comedy;3243;104187;1992
3244;Goodbye Girl, The ;Comedy|Romance;3244;76095;1977
3245;I Am Cuba (Soy Cuba/Ya Kuba) ;Drama;3245;58604;1964
3246;Malcolm X ;Drama;3246;104797;1992
3247;Sister Act ;Comedy|Crime;3247;105417;1992
3248;Sister Act 2: Back in the Habit ;Comedy;3248;108147;1993
3249;Hand That Rocks the Cradle, The ;Thriller;3249;104389;1992
3250;Alive ;Drama;3250;106246;1993
3251;Agnes of God ;Drama|Mystery;3251;88683;1985
3252;Scent of a Woman ;Drama;3252;105323;1992
3253;Wayne's World ;Comedy;3253;105793;1992
3254;Wayne's World 2 ;Comedy;3254;108525;1993
3255;League of Their Own, A ;Comedy|Drama;3255;104694;1992
3256;Patriot Games ;Action|Thriller;3256;105112;1992
3257;Bodyguard, The ;Action|Drama|Romance|Thriller;3257;103855;1992
3258;Death Becomes Her ;Comedy;3258;104070;1992
3259;Far and Away ;Drama|Romance;3259;104231;1992
3260;Howards End ;Drama;3260;104454;1992
3261;Singles ;Comedy|Drama|Romance;3261;105415;1992
3262;Twin Peaks: Fire Walk with Me ;Drama|Mystery;3262;105665;1992
3263;White Men Can't Jump ;Comedy;3263;105812;1992
3264;Buffy the Vampire Slayer ;Comedy|Horror;3264;103893;1992
3265;Hard-Boiled (Lashou shentan) ;Action|Crime;3265;104684;1992
3266;Man Bites Dog (C'est arrivé près de chez vous) ;Action|Comedy|Crime|Drama;3266;103905;1992
3267;Mariachi, El ;Action|Thriller;3267;104815;1992
3268;Stop! Or My Mom Will Shoot ;Action|Comedy;3268;105477;1992
3269;Forever Young ;Adventure|Romance|Sci-Fi;3269;104291;1992
3270;Cutting Edge, The ;Drama;3270;104040;1992
3271;Of Mice and Men ;Drama;3271;105046;1992
3272;Bad Lieutenant ;Crime|Drama;3272;103759;1992
3273;Scream 3 ;Horror|Mystery|Thriller;3273;134084;2000
3274;Single White Female ;Action;3274;105414;1992
3275;Boondock Saints, The ;Action|Comedy;3275;144117;1999
3276;Gun Shy ;Comedy;3276;171356;2000
3277;Beloved/Friend (Amigo/Amado) ;Drama;3277;185154;1999
3278;Gendernauts ;Documentary;3278;192069;1999
3279;Knockout ;Action|Adventure;3279;143344;1999
3280;Baby, The ;Horror;3280;69754;1973
3281;Brandon Teena Story, The ;Documentary;3281;144801;1998
3282;Different for Girls ;Comedy;3282;116102;1996
3283;Minnie and Moskowitz ;Action;3283;67433;1971
3284;They Might Be Giants ;Comedy|Romance;3284;67848;1971
3285;Beach, The ;Adventure|Drama;3285;163978;2000
3286;Snow Day ;Comedy;3286;184907;2000
3287;Tigger Movie, The ;Animation|Children's;3287;220099;2000
3288;Cotton Mary ;Drama;3288;159373;1999
3289;Not One Less (Yi ge dou bu neng shao) ;Drama;3289;209189;1999
3290;Soft Toilet Seats ;Comedy;3290;171764;1999
3291;Trois ;Thriller;3291;217107;2000
3292;Big Combo, The ;Film-Noir;3292;47878;1955
3293;Conceiving Ada ;Drama|Sci-Fi;3293;118882;1997
3294;Eaten Alive ;Horror;3294;74455;1976
3295;Raining Stones ;Drama;3295;107920;1993
3296;To Sir with Love ;Drama;3296;62376;1967
3297;With Byrd at the South Pole ;Documentary;3297;20594;1930
3298;Boiler Room ;Drama;3298;181984;2000
3299;Hanging Up ;Comedy|Drama;3299;162983;2000
3300;Pitch Black ;Action|Sci-Fi;3300;134847;2000
3301;Whole Nine Yards, The ;Comedy|Crime;3301;190138;2000
3302;Beautiful People ;Comedy;3302;159272;1999
3303;Black Tar Heroin: The Dark End of the Street ;Documentary;3303;221023;1999
3304;Blue Collar ;Crime|Drama;3304;77248;1978
3305;Bluebeard ;Film-Noir|Horror;3305;36653;1944
3306;Circus, The ;Comedy;3306;18773;1928
3307;City Lights ;Comedy|Drama|Romance;3307;21749;1931
3308;Flamingo Kid, The ;Comedy|Drama;3308;87265;1984
3309;Dog's Life, A ;Comedy;3309;9018;1920
3310;Kid, The ;Action;3310;12349;1921
3311;Man from Laramie, The ;Western;3311;48342;1955
3312;McCullochs, The ;Drama;3312;73902;1975
3313;Class Reunion ;Comedy;3313;84395;1982
3314;Big Trees, The ;Action|Drama;3314;44420;1952
3315;Happy Go Lovely ;Musical;3315;43618;1951
3316;Reindeer Games ;Action|Thriller;3316;184858;2000
3317;Wonder Boys ;Comedy|Drama;3317;185014;2000
3318;Deterrence ;Thriller;3318;158583;1998
3319;Judy Berlin ;Drama;3319;181618;1999
3320;Mifune (Mifunes sidste sang) ;Comedy|Romance;3320;164756;1999
3321;Waiting Game, The ;Comedy;3321;235872;2000
3322;3 Strikes ;Comedy;3322;199290;2000
3323;Chain of Fools ;Comedy|Crime;3323;194368;2000
3324;Drowning Mona ;Comedy;3324;186045;2000
3325;Next Best Thing, The ;Comedy|Drama;3325;156841;2000
3326;What Planet Are You From? ;Comedy|Sci-Fi;3326;181151;2000
3327;Beyond the Mat ;Documentary;3327;218043;2000
3328;Ghost Dog: The Way of the Samurai ;Crime|Drama;3328;165798;1999
3329;Year My Voice Broke, The ;Drama;3329;94347;1987
3330;Splendor in the Grass ;Drama;3330;55471;1961
3331;My Tutor ;Drama;3331;85980;1983
3332;Legend of Lobo, The ;Adventure|Children's;3332;56173;1962
3333;Killing of Sister George, The ;Drama;3333;63185;1968
3334;Key Largo ;Crime|Drama|Film-Noir|Thriller;3334;40506;1948
3335;Jail Bait ;Crime|Drama;3335;47127;1954
3336;It Happened Here ;Drama;3336;55024;1961
3337;I'll Never Forget What's 'is Name ;Comedy|Drama;3337;61801;1967
3338;For All Mankind ;Documentary;3338;97372;1989
3339;Cross of Iron ;War;3339;74695;1977
3340;Bride of the Monster ;Horror|Sci-Fi;3340;47898;1956
3341;Born Yesterday ;Comedy;3341;42276;1950
3342;Birdy ;Drama|War;3342;86969;1984
3343;And God Created Woman ;Comedy|Drama|Romance;3343;92559;1988
3344;Blood Feast ;Horror;3344;56875;1963
3345;Charlie, the Lonesome Cougar ;Adventure|Children's;3345;62793;1967
3346;Color Me Blood Red ;Horror;3346;59044;1965
3347;Never Cry Wolf ;Drama;3347;86005;1983
3348;Night Visitor, The ;Crime|Thriller;3348;66141;1970
3349;Perils of Pauline, The ;Comedy;3349;39698;1947
3350;Raisin in the Sun, A ;Drama;3350;55353;1961
3351;Two Thousand Maniacs! ;Horror;3351;58694;1964
3352;Brown's Requiem ;Drama;3352;171135;1998
3353;Closer You Get, The ;Comedy|Romance;3353;218112;2000
3354;Mission to Mars ;Sci-Fi;3354;183523;2000
3355;Ninth Gate, The ;Thriller;3355;142688;2000
3356;Condo Painting ;Documentary;3356;154352;2000
3357;East-West (Est-ouest) ;Drama|Romance;3357;181530;1999
3358;Defending Your Life ;Comedy|Romance;3358;101698;1991
3359;Breaking Away ;Drama;3359;78902;1979
3360;Hoosiers ;Drama;3360;91217;1986
3361;Bull Durham ;Comedy;3361;94812;1988
3362;Dog Day Afternoon ;Comedy|Crime|Drama;3362;72890;1975
3363;American Graffiti ;Comedy|Drama;3363;69704;1973
3364;Asphalt Jungle, The ;Crime|Film-Noir;3364;42208;1950
3365;Searchers, The ;Western;3365;49730;1956
3366;Where Eagles Dare ;Action|Adventure|War;3366;0;1969
3367;Devil's Brigade, The ;War;3367;62886;1968
3368;Big Country, The ;Romance|Western;3368;51411;1958
3369;Any Number Can Win (Mélodie en sous-sol ) ;Crime;3369;57344;1963
3370;Betrayed ;Drama|Thriller;3370;94731;1988
3371;Bound for Glory ;Drama;3371;74235;1976
3372;Bridge at Remagen, The ;Action|War;3372;64110;1969
3373;Buck and the Preacher ;Western;3373;68323;1972
3374;Daughters of the Dust ;Drama;3374;104057;1992
3375;Destination Moon ;Sci-Fi;3375;42393;1950
3376;Fantastic Night, The (La Nuit Fantastique) ;Romance;3376;41705;1949
3377;Hangmen Also Die ;Drama|War;3377;35966;1943
3378;Ogre, The (Der Unhold) ;Drama;3378;118043;1996
3379;On the Beach ;Drama;3379;53137;1959
3380;Railroaded! ;Film-Noir;3380;39748;1947
3381;Slaves to the Underground ;Comedy|Drama;3381;117664;1997
3382;Song of Freedom ;Drama;3382;28282;1936
3383;Big Fella ;Drama|Musical;3383;28629;1937
3384;Taking of Pelham One Two Three, The ;Action;3384;72251;1974
3385;Volunteers ;Comedy;3385;90274;1985
3386;JFK ;Drama|Mystery;3386;102138;1991
3387;Who's Harry Crumb? ;Comedy;3387;98645;1989
3388;Harry and the Hendersons ;Comedy;3388;93148;1987
3389;Let's Get Harry ;Action|Adventure;3389;91400;1986
3390;Shanghai Surprise ;Adventure;3390;91934;1986
3391;Who's That Girl? ;Comedy;3391;94321;1987
3392;She-Devil ;Comedy;3392;98309;1989
3393;Date with an Angel ;Comedy|Fantasy;3393;92834;1987
3394;Blind Date ;Comedy|Romance;3394;92666;1987
3395;Nadine ;Comedy;3395;93596;1987
3396;Muppet Movie, The ;Children's|Comedy;3396;79588;1979
3397;Great Muppet Caper, The ;Children's|Comedy;3397;82474;1981
3398;Muppets Take Manhattan, The ;Children's|Comedy;3398;87755;1984
3399;Sesame Street Presents Follow That Bird ;Children's|Comedy;3399;89994;1985
3400;We're Back! A Dinosaur's Story ;Animation|Children's;3400;108526;1993
3401;Baby... Secret of the Lost Legend ;Adventure|Sci-Fi;3401;88760;1985
3402;Turtle Diary ;Drama;3402;90219;1985
3403;Raise the Titanic ;Drama|Thriller;3403;81400;1980
3404;Titanic ;Action|Drama;3404;46435;1953
3405;Night to Remember, A ;Action|Drama;3405;51994;1958
3406;Captain Horatio Hornblower ;Action|Adventure|War;3406;43379;1951
3407;Carriers Are Waiting, The (Les Convoyeurs Attendent) ;Comedy|Drama;3407;201538;1999
3408;Erin Brockovich ;Drama;3408;195685;2000
3409;Final Destination ;Drama|Thriller;3409;195714;2000
3410;Soft Fruit ;Comedy|Drama;3410;180181;1999
3411;Babymother ;Drama;3411;168475;1998
3412;Bear, The ;Adventure;3412;95800;1988
3413;Impact ;Crime|Drama;3413;41503;1949
3414;Love Is a Many-Splendored Thing ;Romance;3414;48316;1955
3415;Mirror, The (Zerkalo) ;Drama;3415;72443;1975
3416;Trial, The (Le Procès) ;Drama;3416;0;1963
3417;Crimson Pirate, The ;Adventure|Comedy|Sci-Fi;3417;44517;1952
3418;Thelma & Louise ;Action|Drama;3418;103074;1991
3419;Something for Everyone ;Comedy|Crime;3419;66392;1970
3420;...And Justice for All ;Drama|Thriller;3420;78718;1979
3421;Animal House ;Comedy;3421;77975;1978
3422;She's Gotta Have It ;Comedy|Romance;3422;91939;1986
3423;School Daze ;Drama;3423;96054;1988
3424;Do the Right Thing ;Comedy|Drama;3424;97216;1989
3425;Mo' Better Blues ;Drama;3425;100168;1990
3426;Jungle Fever ;Drama|Romance;3426;102175;1991
3427;Coogan's Bluff ;Crime;3427;62824;1968
3428;Champ, The ;Drama;3428;78950;1979
3429;Creature Comforts ;Animation|Comedy;3429;99317;1990
3430;Death Wish ;Action|Drama;3430;71402;1974
3431;Death Wish II ;Action|Drama;3431;82250;1982
3432;Death Wish 3 ;Action|Drama;3432;89003;1985
3433;Death Wish 4: The Crackdown ;Action|Drama;3433;92857;1987
3434;Death Wish V: The Face of Death ;Action|Drama;3434;109578;1994
3435;Double Indemnity ;Crime|Film-Noir;3435;36775;1944
3436;Dying Young ;Drama|Romance;3436;101787;1991
3437;Cool as Ice ;Drama;3437;101615;1991
3438;Teenage Mutant Ninja Turtles ;Action|Children's|Fantasy;3438;100758;1990
3439;Teenage Mutant Ninja Turtles II: The Secret of the Ooze ;Action|Children's|Fantasy;3439;103060;1991
3440;Teenage Mutant Ninja Turtles III ;Action|Children's|Fantasy;3440;108308;1993
3441;Red Dawn ;Action|War;3441;87985;1984
3442;Band of the Hand ;Action;3442;90693;1986
3443;Born American ;Action|Drama|Thriller;3443;91313;1986
3444;Bloodsport ;Action;3444;92675;1988
3445;Eyes of Laura Mars ;Mystery|Thriller;3445;77530;1978
3446;Funny Bones ;Comedy;3446;113133;1995
3447;Good Earth, The ;Drama;3447;28944;1937
3448;Good Morning, Vietnam ;Comedy|Drama|War;3448;93105;1987
3449;Good Mother, The ;Drama;3449;95238;1988
3450;Grumpy Old Men ;Comedy;3450;107050;1993
3451;Guess Who's Coming to Dinner ;Comedy|Drama;3451;61735;1967
3452;Romeo Must Die ;Action|Romance;3452;165929;2000
3453;Here on Earth ;Drama|Romance;3453;195778;2000
3454;Whatever It Takes ;Comedy|Romance;3454;202402;2000
3455;Buddy Boy ;Drama|Thriller;3455;146516;1999
3456;Color of Paradise, The (Rang-e Khoda) ;Drama;3456;191043;1999
3457;Waking the Dead ;Drama;3457;127349;1999
3458;Blood and Sand (Sangre y Arena) ;Drama|Romance;3458;98251;1989
